"{F74A7689-5E7B-4D36-ACBF-1C697A33B398}","53000","2001-09-07 00:00","PO33 2LG","F","N","L","FLAT 2, 61A","","UNION STREET","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","A","C"
"{7011B10A-2F5D-8ED6-E053-6B04A8C075C1}","980000","2018-03-29 00:00","PO30 5XW","O","N","F","THE APEX","UNIT C","ST CROSS BUSINESS PARK","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","B","C"
"{B5755FFE-A80C-7D01-E053-6C04A8C036B6}","250000","2020-10-05 00:00","PO35 5NR","O","N","F","UNIT 1","","EMBANKMENT ROAD","","BEMBRIDGE","ISLE OF WIGHT","ISLE OF WIGHT","B","C"
"{4777E0AF-8F0C-5D59-E063-4804A8C09F8E}","198000","2023-11-27 00:00","PO31 8NA","O","N","F","WILLOW VIEW","","HILLIS GATE ROAD","","COWES","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AE-C422-5D59-E063-4804A8C09F8E}","117000","2023-03-03 00:00","PO30 2FE","F","N","L","BELLFLOWER HOUSE, 1","FLAT 3","BEAUCHAMP DRIVE","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{4777E0AE-C42D-5D59-E063-4804A8C09F8E}","232500","2023-05-19 00:00","PO30 2GG","S","N","F","11","","LARKSPUR CLOSE","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{3B5CE841-D541-EE3A-E063-4804A8C0D6F1}","260000","2023-03-22 00:00","PO30 2GG","T","N","F","14","","LARKSPUR CLOSE","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","C"
"{4777E0AF-8F09-5D59-E063-4804A8C09F8E}","182000","2024-01-17 00:00","PO36 8EB","O","N","F","UNITY MOTORS","","COLLEGE CLOSE","","SANDOWN","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8EF0-5D59-E063-4804A8C09F8E}","260000","2025-12-18 00:00","PO31 7TD","T","N","F","24","","CROSS STREET","","COWES","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8EF1-5D59-E063-4804A8C09F8E}","550000","2025-01-10 00:00","PO38 1BT","D","N","F","21 - 23","","ALPINE ROAD","","VENTNOR","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8EF2-5D59-E063-4804A8C09F8E}","725000","2025-07-31 00:00","PO37 6BN","D","N","F","NORFOLK HOUSE, 19","","ESPLANADE","","SHANKLIN","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8EF3-5D59-E063-4804A8C09F8E}","121000","2025-02-12 00:00","PO33 2JE","F","N","L","CROFTON HOUSE, 105","FLAT 4","GEORGE STREET","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8EF4-5D59-E063-4804A8C09F8E}","455000","2025-01-24 00:00","PO31 7SF","T","N","F","6","","WEST HILL ROAD","","COWES","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8EF5-5D59-E063-4804A8C09F8E}","400000","2025-12-02 00:00","PO41 0PX","O","N","F","MALAYA","","TENNYSON ROAD","","YARMOUTH","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8EF6-5D59-E063-4804A8C09F8E}","51000","2025-07-01 00:00","PO36 8QP","O","N","L","SANDOWN BAY HOLIDAY CENTRE","CHALET 80","YAVERLAND ROAD","","SANDOWN","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8EF7-5D59-E063-4804A8C09F8E}","80000","2025-11-20 00:00","PO30 5UX","O","N","F","UNIT 5","","RIVER WAY","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8EF8-5D59-E063-4804A8C09F8E}","475000","2025-03-20 00:00","PO30 2AL","O","N","F","2","","JOHN STREET","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8EF9-5D59-E063-4804A8C09F8E}","385000","2025-12-05 00:00","PO30 5XA","D","N","F","32","","DODNOR LANE","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8EFA-5D59-E063-4804A8C09F8E}","150000","2025-01-30 00:00","PO38 1SQ","F","N","L","PALMERSTON HOUSE","FLAT 5","HAMBROUGH ROAD","","VENTNOR","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8EFB-5D59-E063-4804A8C09F8E}","44000","2025-09-05 00:00","PO33 2AA","O","N","L","MONTANA HOUSE, 27","GROUND FLOOR SHOP","CROSS STREET","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8EFC-5D59-E063-4804A8C09F8E}","220000","2025-12-16 00:00","PO33 2HZ","D","N","F","16","","WARWICK STREET","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8EFD-5D59-E063-4804A8C09F8E}","281250","2025-02-07 00:00","PO38 1HR","D","N","F","5","","VENTNOR VILLAS","","VENTNOR","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8EFE-5D59-E063-4804A8C09F8E}","90000","2025-02-12 00:00","PO31 8AD","S","N","F","54","","NODES ROAD","NORTHWOOD","COWES","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8EFF-5D59-E063-4804A8C09F8E}","74000","2025-11-27 00:00","PO33 1JD","F","N","L","RICHMOND HOUSE, 4 - 5","FLAT 3","THE STRAND","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8F03-5D59-E063-4804A8C09F8E}","265000","2025-07-14 00:00","PO36 0DQ","O","N","F","67 - 68","","HIGH STREET","BRADING","SANDOWN","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8F00-5D59-E063-4804A8C09F8E}","2300000","2025-12-15 00:00","PO36 0NB","O","N","F","WACKLAND FARMHOUSE","","WACKLAND LANE","NEWCHURCH","SANDOWN","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8F01-5D59-E063-4804A8C09F8E}","185000","2025-11-28 00:00","PO36 9LF","S","N","F","57","","SANDOWN ROAD","LAKE","SANDOWN","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8F02-5D59-E063-4804A8C09F8E}","65000","2025-07-14 00:00","PO33 2EP","F","N","L","46","FLAT 5","CASTLE STREET","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8F04-5D59-E063-4804A8C09F8E}","15000","2025-01-27 00:00","","O","N","F","GARAGE AT","","FIELD PLACE","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8F05-5D59-E063-4804A8C09F8E}","96500","2025-11-07 00:00","PO33 2QH","T","N","L","13","","STATION STREET","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8F06-5D59-E063-4804A8C09F8E}","524000","2025-07-18 00:00","PO38 1AQ","O","N","F","17","","NEWPORT ROAD","","VENTNOR","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8F07-5D59-E063-4804A8C09F8E}","785000","2025-11-12 00:00","PO40 9NX","O","N","F","SHEEPWASH FARMHOUSE","","MIDDLETON","","FRESHWATER","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8F08-5D59-E063-4804A8C09F8E}","865000","2025-07-07 00:00","PO32 6BD","O","N","F","OSBORNE COTTAGE","UNIT 5","YORK AVENUE","","EAST COWES","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8F0A-5D59-E063-4804A8C09F8E}","78000","2025-11-28 00:00","PO32 6ET","O","N","F","61","","CLARENCE ROAD","","EAST COWES","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8F0B-5D59-E063-4804A8C09F8E}","112000","2025-12-08 00:00","PO36 8NS","F","N","L","COTTAGE ON THE CLIFF, 6","FLAT 2","CLIFF ROAD","","SANDOWN","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{4777E0AF-8F0D-5D59-E063-4804A8C09F8E}","185000","2025-03-06 00:00","PO35 5AN","O","N","F","UNIT 10","","MARINE WAY","","BEMBRIDGE","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
