"{712A5468-653F-43F9-B663-A8084DB37AD0}","67000","2002-11-19 00:00","PO33 2EQ","F","N","F","36B","","CASTLE STREET","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","A","C"
"{7F475D7B-7DDF-43E3-8E56-9EE771C07683}","41000","2001-01-15 00:00","PO33 2EQ","F","N","F","36B","","CASTLE STREET","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","A","C"
"{CB0035E6-8324-58AE-E053-6B04A8C091AF}","200000","2021-01-29 00:00","PO33 2PA","O","N","F","50","","ST THOMAS STREET","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","B","C"
"{919FEC06-1F47-9A90-E053-6C04A8C0A300}","75000","2017-08-01 00:00","PO33 2PA","O","N","F","50","","ST THOMAS STREET","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","B","C"
"{3E0330EF-E110-8D89-E050-A8C062052140}","291000","2016-08-31 00:00","PO38 1TF","S","N","F","RAMILLIES","","MARLBOROUGH ROAD","","VENTNOR","ISLE OF WIGHT","ISLE OF WIGHT","A","C"
"{3B5CE841-D4B9-EE3A-E063-4804A8C0D6F1}","114990","1998-09-04 00:00","PO33 4HY","D","N","F","OAK COTTAGE","","NEW ROAD","WOOTTON BRIDGE","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{3B5CE841-D554-EE3A-E063-4804A8C0D6F1}","160000","2022-12-21 00:00","PO30 5DD","T","N","F","17","","MILL STREET","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{351D7AC5-6B19-40EC-8D91-F24CC59E9E34}","195000","2015-02-10 00:00","PO39 0DT","S","Y","F","CHURCH HOUSE","5","UPLANDS ROAD","","TOTLAND BAY","ISLE OF WIGHT","ISLE OF WIGHT","A","C"
"{0DBBA1DA-9AF8-42F1-BF09-5E36E1713B45}","240000","2015-04-16 00:00","PO38 2BE","D","N","F","FIG TREE","","BARRACK SHUTE","NITON","VENTNOR","ISLE OF WIGHT","ISLE OF WIGHT","A","C"
"{B0A9D11C-085D-4C1F-E053-6C04A8C0D716}","170000","2020-08-17 00:00","PO36 8FH","O","N","F","MARGRETTE MEWS, 11A","2","LEED STREET","","SANDOWN","ISLE OF WIGHT","ISLE OF WIGHT","B","C"
"{E7B085FC-4DE6-7E31-E053-6C04A8C0E67F}","265000","2020-03-13 00:00","PO31 8NA","S","N","F","HILLIS COTTAGE","","HILLIS GATE ROAD","","COWES","ISLE OF WIGHT","ISLE OF WIGHT","A","C"
"{3B5CE841-D516-EE3A-E063-4804A8C0D6F1}","148000","2023-08-07 00:00","PO30 5GF","F","N","L","SHANKLIN HOUSE, 37","APARTMENT 5","BRICKFIELD CLOSE","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{3B5CE841-D53B-EE3A-E063-4804A8C0D6F1}","218500","2023-02-17 00:00","PO30 2GH","T","N","F","48","","ANGELICA GROVE","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{3B5CE841-D53C-EE3A-E063-4804A8C0D6F1}","215000","2023-02-24 00:00","PO30 2GH","T","N","F","50","","ANGELICA GROVE","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{3B5CE841-D53D-EE3A-E063-4804A8C0D6F1}","216500","2023-04-27 00:00","PO30 2GG","T","N","F","24","","LARKSPUR CLOSE","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{3B5CE841-D53E-EE3A-E063-4804A8C0D6F1}","265000","2023-04-28 00:00","PO30 2GH","S","N","F","76","","ANGELICA GROVE","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{3B5CE841-D53F-EE3A-E063-4804A8C0D6F1}","267000","2023-04-28 00:00","PO30 2GH","S","N","F","74","","ANGELICA GROVE","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{3B5CE841-D540-EE3A-E063-4804A8C0D6F1}","265000","2023-06-28 00:00","PO30 2FP","S","Y","F","73","","GODRIC ROAD","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{3B5CE841-D541-EE3A-E063-4804A8C0D6F1}","260000","2023-03-22 00:00","PO30 2GG","S","N","F","14","","LARKSPUR CLOSE","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{3B5CE841-D542-EE3A-E063-4804A8C0D6F1}","216500","2023-06-28 00:00","PO30 2FP","T","Y","F","69","","GODRIC ROAD","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{3B5CE841-D543-EE3A-E063-4804A8C0D6F1}","262500","2023-06-28 00:00","PO30 2FP","S","Y","F","71","","GODRIC ROAD","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{3B5CE841-D547-EE3A-E063-4804A8C0D6F1}","212500","2023-07-27 00:00","PO30 2FP","T","Y","F","69A","","GODRIC ROAD","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
