"{5340B1C5-6ED5-8052-E063-4804A8C06EE4}","190000","2021-04-17 00:00","PO33 3QP","S","N","F","10","","WATERLOO CRESCENT","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{3F4F365B-F520-4DF9-9FE0-068DD3744E8A}","112500","2003-10-17 00:00","PO33 2PU","T","N","L","25","","VICTORIA STREET","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","A","C"
"{CFC9085C-B000-9A70-E053-6B04A8C09D6A}","230000","2021-09-27 00:00","PO33 2PU","T","N","L","25","","VICTORIA STREET","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","A","C"
"{5340B1C6-1D60-8052-E063-4804A8C06EE4}","300000","2022-03-17 00:00","PO37 6DH","O","N","F","8","","CRESCENT ROAD","","SHANKLIN","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D6F-8052-E063-4804A8C06EE4}","203600","2022-09-15 00:00","PO37 6AN","O","N","L","THE BRUNSWICK HOTEL, 5","PLOT 122","QUEENS ROAD","","SHANKLIN","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{12A8BAB6-F77A-2125-E063-4804A8C08CC1}","301000","2022-07-07 00:00","PO30 1LA","O","N","F","LANGLEY COURT","2","PYLE STREET","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","B","C"
"{5340B1C5-7748-8052-E063-4804A8C06EE4}","610000","2024-11-15 00:00","PO35 5NG","F","N","L","PUMP LANE MEWS","FLAT 1","PUMP LANE","","BEMBRIDGE","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{5340B1C5-779A-8052-E063-4804A8C06EE4}","285000","2024-12-17 00:00","PO30 2DE","S","N","F","38","","STAPLERS ROAD","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{5340B1C5-77E0-8052-E063-4804A8C06EE4}","218000","2023-02-21 00:00","PO30 2GH","T","N","F","52","","ANGELICA GROVE","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{5340B1C6-1D53-8052-E063-4804A8C06EE4}","13000","2025-08-14 00:00","","O","N","F","THE POND","","STAG LANE","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D55-8052-E063-4804A8C06EE4}","160000","2025-11-24 00:00","PO39 0BX","O","N","F","8","","MANOR VILLAS","","TOTLAND BAY","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D56-8052-E063-4804A8C06EE4}","127000","2025-08-21 00:00","PO32 6ES","S","N","L","39","","CLARENCE ROAD","","EAST COWES","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D57-8052-E063-4804A8C06EE4}","116000","2025-08-21 00:00","PO32 6SA","T","N","F","38","","ALFRED STREET","","EAST COWES","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D59-8052-E063-4804A8C06EE4}","1450000","2025-11-14 00:00","PO33 1YG","O","N","F","CULVER VIEW LODGE","","CARPENTERS ROAD","ST HELENS","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D5B-8052-E063-4804A8C06EE4}","150000","2025-10-27 00:00","PO36 9QX","O","N","F","29","","STATION LANE","","SANDOWN","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D5C-8052-E063-4804A8C06EE4}","150000","2025-08-15 00:00","PO31 8PE","O","N","F","YOUNGS INDUSTRIAL ESTATE","UNIT 2","NEWPORT ROAD","","COWES","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D5D-8052-E063-4804A8C06EE4}","3050000","2025-06-30 00:00","PO33 1PR","O","N","F","WOODLANDS VALE HOUSE","","CALTHORPE ROAD","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D62-8052-E063-4804A8C06EE4}","18400000","2025-11-27 00:00","PO30 5AW","O","N","F","B & Q PLC","","DODNOR LANE","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D64-8052-E063-4804A8C06EE4}","82500","2025-07-31 00:00","PO38 1EE","O","N","F","6","FLAT 4","ALEXANDRA GARDENS","","VENTNOR","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D67-8052-E063-4804A8C06EE4}","1775000","2025-11-10 00:00","PO38 1RQ","O","N","F","THE EAST DENE CENTRE","","BONCHURCH VILLAGE ROAD","","VENTNOR","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D6A-8052-E063-4804A8C06EE4}","390000","2025-11-06 00:00","PO40 9HN","O","N","F","PICKLE COTTAGE","","CAMP ROAD","","FRESHWATER","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D6D-8052-E063-4804A8C06EE4}","89000","2025-08-15 00:00","PO30 1SP","F","N","L","ROLLA COURT","FLAT 1","NEW STREET","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D70-8052-E063-4804A8C06EE4}","840000","2025-10-31 00:00","PO38 2NE","O","N","F","LUCERNE","","ST CATHERINES ROAD","NITON UNDERCLIFF","VENTNOR","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D71-8052-E063-4804A8C06EE4}","455000","2025-10-14 00:00","PO33 2NU","T","N","F","23","","SPENCER ROAD","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D72-8052-E063-4804A8C06EE4}","93000","2025-08-27 00:00","PO33 2SP","F","N","L","9","","STAINERS CLOSE","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D74-8052-E063-4804A8C06EE4}","205000","2025-02-13 00:00","PO30 5HE","S","N","F","11A","","ST JAMES STREET","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D75-8052-E063-4804A8C06EE4}","840000","2025-11-25 00:00","PO31 7XF","O","N","L","MARINUS","APARTMENT 46","MEDINA ROAD","","COWES","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D76-8052-E063-4804A8C06EE4}","540000","2025-08-15 00:00","PO31 8PE","O","N","F","258 - 260","","NEWPORT ROAD","","COWES","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D77-8052-E063-4804A8C06EE4}","63000","2025-11-14 00:00","PO38 1LZ","F","N","L","139A","","HIGH STREET","","VENTNOR","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D78-8052-E063-4804A8C06EE4}","240000","2025-08-06 00:00","PO36 8AT","O","N","L","37D","","CULVER PARADE","","SANDOWN","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1B3F-8052-E063-4804A8C06EE4}","640000","2025-07-23 00:00","PO38 1UB","D","N","F","4","","UNDERCLIFF GARDENS","","VENTNOR","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C5-6D92-8052-E063-4804A8C06EE4}","445000","2025-12-08 00:00","PO33 3AB","D","N","F","19","","WESTFIELD PARK","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","A","A"
"{5340B1C6-1D52-8052-E063-4804A8C06EE4}","71000","2026-04-27 00:00","PO37 7AT","S","N","L","16A","","ATHERLEY ROAD","","SHANKLIN","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D54-8052-E063-4804A8C06EE4}","710000","2026-04-17 00:00","PO30 1HG","O","N","F","117","","MEDINA AVENUE","","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D58-8052-E063-4804A8C06EE4}","112000","2026-04-30 00:00","PO36 8BA","F","N","L","9","","FORT STREET","","SANDOWN","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D5A-8052-E063-4804A8C06EE4}","100000","2026-05-15 00:00","PO37 7HU","F","N","L","56A","FLAT 2","LANDGUARD ROAD","","SHANKLIN","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D5E-8052-E063-4804A8C06EE4}","167500","2026-05-06 00:00","PO30 1NL","F","N","L","104","","HIGH STREET","CARISBROOKE","NEWPORT","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
"{5340B1C6-1D5F-8052-E063-4804A8C06EE4}","535000","2026-04-10 00:00","PO33 4AP","O","N","F","WEST TRUCKELLS COTTAGE","","HARDING SHUTE","","RYDE","ISLE OF WIGHT","ISLE OF WIGHT","B","A"
